Block,In-Game Time,DifficultyLevel,,CurrentX,CurrentY,CurrentZ,obstacleX,obstacleY,obstacleZ,,Points,PassingCar?,,Carcrash?,CrashCarX,CrashCarY,CrashCarZ,totalCarCrash,,BeepPlayed,WaitingForResponse,SpacePressed,responseTime,,noResponse,NoResponseTime,,Baseline,Mean,SD,CriticalPoint,,movingAvg1,movingAvg2,movingAvg3,,movingAvg1*0.5,movingAvg2,movingAvg3*2,WMATotal,,critPointCounter,noCritPointCounter,DifficultyAdjust,,CarSpawned?,SpawnCarX,SpawnCarY,SpawnCarZ,,LeftButtonDown,RightButtonDown
2,99.62267,4,,50,3.5,34338.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.63165,4,,50,3.5,34345.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.63948,4,,50,3.5,34345.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.64777,4,,50,3.5,34352.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.65594,4,,50,3.5,34352.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.66476,4,,50,3.5,34352.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.67242,4,,50,3.5,34359.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.68065,4,,50,3.5,34359.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.68888,4,,50,3.5,34366.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.69711,4,,50,3.5,34366.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.70572,4,,50,3.5,34373.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.71358,4,,50,3.5,34373.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.72182,4,,50,3.5,34373.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.73064,4,,50,3.5,34380.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.7383,4,,50,3.5,34380.5,0,0,0,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.7383,4,,50,3.5,34380.5,0,3.5,34401.5,,75,1,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.74672,4,,50,3.5,34387.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.7573,4,,50,3.5,34387.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.76559,4,,50,3.5,34394.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.77377,4,,50,3.5,34394.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.78499,4,,50,3.5,34394.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.79358,4,,50,3.5,34401.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.80145,4,,50,3.5,34401.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.80968,4,,50,3.5,34408.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.81792,4,,50,3.5,34408.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.82658,4,,50,3.5,34415.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.83438,4,,50,3.5,34415.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.84266,4,,50,3.5,34415.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.85085,4,,50,3.5,34422.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.85908,4,,50,3.5,34422.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.86776,4,,50,3.5,34429.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.87554,4,,50,3.5,34429.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.88377,4,,50,3.5,34429.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.89271,4,,50,3.5,34436.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.90025,4,,50,3.5,34436.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.90879,4,,50,3.5,34443.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.91673,4,,50,3.5,34443.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.92496,4,,50,3.5,34443.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.93372,4,,50,3.5,34450.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.94166,4,,50,3.5,34450.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.94989,4,,50,3.5,34457.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.95812,4,,50,3.5,34457.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.96635,4,,50,3.5,34464.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.97459,4,,50,3.5,34464.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.9837,4,,50,3.5,34464.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,99.99132,4,,50,3.5,34471.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.0031,4,,50,3.5,34471.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.0117,4,,50,3.5,34478.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.0196,4,,50,3.5,34478.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.0278,4,,50,3.5,34485.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.0361,4,,50,3.5,34485.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.0447,4,,50,3.5,34485.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.0526,4,,50,3.5,34492.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.0615,4,,50,3.5,34492.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.0697,4,,49.55464,3.5,34499.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.078,4,,49.55464,3.5,34499.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.0868,4,,48.5036,3.5,34506.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.0945,4,,48.5036,3.5,34506.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1028,4,,48.5036,3.5,34506.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.111,4,,45.80299,3.5,34513.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1192,4,,45.80299,3.5,34513.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1277,4,,43.26729,3.5,34520.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1357,4,,43.26729,3.5,34520.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1439,4,,43.26729,3.5,34520.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1521,4,,38.34725,3.5,34527.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1604,4,,38.34725,3.5,34527.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1687,4,,34.32956,3.5,34534.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1768,4,,34.32956,3.5,34534.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1851,4,,34.32956,3.5,34534.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.1933,4,,27.18995,3.5,34541.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.2015,4,,27.18995,3.5,34541.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.2128,4,,21.69024,3.5,34548.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.2211,4,,21.69024,3.5,34548.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,1,0
2,100.2293,4,,15.48785,3.5,34555.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.238,4,,15.48785,3.5,34555.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.2466,4,,9.590392,3.5,34562.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.2547,4,,9.590392,3.5,34562.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.2636,4,,9.590392,3.5,34562.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.2711,4,,1.896215,3.5,34569.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.2794,4,,1.896215,3.5,34569.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.2876,4,,-2.503847,3.5,34576.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.2958,4,,-2.503847,3.5,34576.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3046,4,,-2.503847,3.5,34576.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3123,4,,-7.982053,3.5,34583.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3205,4,,-7.982053,3.5,34583.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3288,4,,-10.90013,3.5,34590.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.337,4,,-10.90013,3.5,34590.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3452,4,,-13.22539,3.5,34597.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3534,4,,-13.22539,3.5,34597.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3617,4,,-13.22539,3.5,34597.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3699,4,,-15.60165,3.5,34604.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3781,4,,-15.60165,3.5,34604.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3865,4,,-16.44491,3.5,34611.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.3946,4,,-16.44491,3.5,34611.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4028,4,,-16.44491,3.5,34611.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4111,4,,-16.69239,3.5,34618.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4193,4,,-16.69239,3.5,34618.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4304,4,,-16.69239,3.5,34625.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4386,4,,-16.69239,3.5,34625.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4468,4,,-16.69239,3.5,34632.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4551,4,,-16.69239,3.5,34632.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4635,4,,-16.69239,3.5,34632.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4715,4,,-16.69239,3.5,34639.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4798,4,,-16.69239,3.5,34639.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4885,4,,-16.69239,3.5,34646.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4964,4,,-16.69239,3.5,34646.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.4964,4,,-16.69239,3.5,34646.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,1,0,3.5,36711.5,,0,0
2,100.4964,4,,-16.69239,3.5,34646.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,1,-52,3.5,37411.5,,0,0
2,100.4964,4,,-16.69239,3.5,34646.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,1,52,3.5,38111.5,,0,0
2,100.5055,4,,-16.69239,3.5,34653.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.5263,4,,-16.69239,3.5,34660.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.5345,4,,-16.69239,3.5,34660.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.5434,4,,-16.69239,3.5,34660.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.551,4,,-16.69239,3.5,34667.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.5592,4,,-16.69239,3.5,34667.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.5675,4,,-16.69239,3.5,34674.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.5757,4,,-16.69239,3.5,34674.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.5844,4,,-16.69239,3.5,34674.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
2,100.5922,4,,-16.69239,3.5,34681.5,0,0,0,,76,2,,0,0,0,0,1,,0,0,0,0,,0,0,,0,1.253836,0.15288,1.559596,,0,0,0,,0,0,0,0,,1,1,0,,0,0,0,0,,0,0
